ili_related,symptoms,cid
False,[],bafyreif2juwg5md7ilib2tnthttklr4n4peqjwqeq2esuaes6nolphu7m4
False,[],bafyreiblnwwnycwgsivz5exn5nm6gtx6j5xre5zvr5iw4ovkpvsvpjpyl4
False,[],bafyreidfl5dh7p36ykm3i3qcclnmmaml5rzchdmw2qb5jrckleghow4lfi
False,[],bafyreiblqltxdzrzijs4tujficjpuahay3yqdeenpc3zdx4bvozn2fh7ka
False,[],bafyreihsact6sjs7sxhfjqp3zamfefrwgs6hxc5tzesu7qziwynhxfk67i
False,[],bafyreidywot76vfhinktjh5p5jpajgarc4dpobgxaks4ofhaddaqdh2tqe
False,[],bafyreiazv5sxpo64ii54uae7lp2rgqper2tsiirw62cmjp44ugknwdgvnu
False,[],bafyreiaxpbvbdffulnyarp5ub46w2y2izavrpsx46q4cnz4vvmwhmayozy
True,"['Fieber', 'Grippe']",bafyreigufi6vafvewn5c5dejz5l7wl3szxkkw3rfbkqrwbm5lovbqcjs4m
False,[],bafyreie2v4c3vjo3y6j2s7a3prjn6umiumg5nbpuxgjrx66qm43fogyds4
False,[],bafyreig43dfuuguwwbmrl7mmk5lugjetysnsbbakm56mz3aktlshx65byi
False,[],bafyreiaj372yrapefplgn7jachanltakv2jqizn2ig7jwpb2ql7wiraici
False,[],bafyreiakbwnqr6kzg7ojzd7frpzwioxhx7mne3ofvbzsdaril4uo4cvzmy
False,[],bafyreig6j3axo5qrm4ul33pknhwnl3diaigbrckms3cptkw7cz2zuel4ka
True,"['grippe', 'angine']",bafyreie2orszuh2j2q6ykw6xcfs2m3kaue7cycuhyzbjfpiscw4s6v27oi
False,[],bafyreiakpeyj7xl44qis3ijpgr4ifw44usw4gvv4jqqqhudbhg5bmdi764
False,[],bafyreickinn3rwa7ay2xdzakedylwxi7acvcj3bs5tubp4rt3ho4ato5ye
False,"['grippe', 'gastro']",bafyreibifudgp4f5xjdnifjqlviuwpd7aq6wg5jdyetgqiqjl4vgcs7tpi
False,[],bafyreiek4oi7b5vaa2spptr42xirnsyvu3tarmexopxd7qmwvlu4tscwwa
False,[],bafyreibnnfipcs5xnb4cevevzq72xjquku4za36qak5fqvkw6cmx7yn3yq
False,[],bafyreigilc53pbszp3fklv7vfmpdxmhtmxtabkypp6runrfoy5zly4i2ka
False,[],bafyreifxw3mg634niylb4csklbqtxib4fkgdd37qnnqkafcxdzg7cqdkem
False,[],bafyreibq35eptf3xkrja5p7dxdsemtt5c7orkjusidmgf3om5354ighl6a
False,[],bafyreibf2ko46zmjcix2d5ku2a4rbvlit2wg4s2aqt3j2v73uhd252koca
False,['grippe'],bafyreig6rotyf7polenug47j3fjgzlhvkq5u5x6k4sfuwnoxwmdpwe4cvi
False,[],bafyreidkyqxsbzqrps7katue4vbvbkyaiavh7mw2nlbbidowq7vbpfxnam
False,[],bafyreih5of3j4po6bskpeiu2seenk7ws3dmaogdtkeva3icoi6ldbb4fsa
False,[],bafyreici5yp6g4nqce44ihg24k465japjidtdqw4ceoy2fnntqvauudtsu
False,[],bafyreiba2ovaio3maszrzvy4vzmfwze2ukf5tpbiucliz2s66esbmx3ugm
False,[],bafyreidbxwvsuzy2cczfpf6sltkqk5ysj7pq4g72fqgl6itg2geq43mmje
True,['grippe'],bafyreiciqrjz53hruhsxwwp46hdha5nnypnejjpdrlzwz6fdl7jrzd26dq
False,[],bafyreigc7pt4yw62lti5hxno4jzghhcmeeclxihdpvtqiya5qgdof4grg4
False,[],bafyreibzj2dyjxrambk4bxxohhquvme2oqt5mhxj67nxctaceheu4onjwq
False,[],bafyreifvf6sryhk7jd6sk7s44yw5osf63a4x6spjyuuvcysbbuhtkn4n7m
False,[],bafyreienbllde7ngnbk3tz46guc2qotq37hw72kdridbdahmwl2dzab33y
False,['grippe'],bafyreifvmiwgo3oi7cxq3o3mj2tqmgzjrhspifcdcqo7hz4i36il2z7wqm
False,[],bafyreifu6r4wy6qt4d2536jdjj4p2jpr2r3ie3zp3ffrkhgkq5u3m2rtzm
False,['Grippe'],bafyreicqeorem3okfjx6j23bf45zmpqvxz5h22d63j4ibt6envyr3a73ei
False,[],bafyreicfzkbcwpzkulldzuakypmwpbanrtlzcb3adulwfb7plv2zp5ulfy
False,"['Grippe', 'peste']",bafyreih6r67dt4474rawztoc5ip5zlkb7xcijrvhpz2cuvgctncnw6pk3e
False,"['otite', 'grippe']",bafyreihjec2eod6263lyhatz67qlb677zguhzphvdnwn75lldut65mkccq
False,[],bafyreicq5w4otcrn4c3jnuyadowt5sbp3ejtvcuuheermfk5fgg7xem3wy
False,[],bafyreiceq6sd4mzb3x5mpdekdzpqb4e4wy7ou7rw4jm2uzclra5uswscfe
False,[],bafyreif4df6v7nr3dtq6b7j6iohvl2z2h5ck7tq6awe4garzul5q3ejh6m
False,"['otite', 'grippe']",bafyreia7oqbrcpb74xkhczf6djgaov6fkpfskhwoc5jaijyxodmsdnquwy
False,['fatigue'],bafyreihuq6xoo2biut3ch3lfbfmy6ks6nneg4z4zft3fbg2374pnzxjtlq
False,[],bafyreicr33avbaznos7mydos53orr4tykgzosupdrx3pbmxkugsng6hw5y
False,"['grippe', 'rhume', 'pneumonie']",bafyreicdrat3bejgejfvk4reuxbaz36flz32ohgzgajhqpc4cvyoduodzq
False,[],bafyreihueqgsiywlgt6dffh53fegbxl2v5jipaci4ucqorcq3iz2dnqoee
False,[],bafyreicqfsr4oijogtqr75xsqiorhajw6kf4ux6huubtefi7ffyp4qsm3u
False,[],bafyreifixguwdye645dajlzium3tfujwludpbhht5saih7u2mjh7zt5c5m
False,[],bafyreibqukssz4wpnfdorkhqij2wpfggy4tzlzjsdnxgi6rahtxgxmjt5u
False,[],bafyreifapf2jzr3ug2gzfpdj6z76uavkpamuykjowlgmns3z3e4gfjfsxa
True,['grippe'],bafyreifm5wv6mqyj43jkxgp6djuzftwwjmw6x3vsrav4nhpyzmls7gzptu
False,[],bafyreiga6qph7higvqfecx5oqkhxhs24rdljga5f42wc3xsnfdfnskbj7q
False,[],bafyreiae56656uinan63wqn3p2qpvp57fwso6tmvg6vim7gd2g7yy5g55m
False,[],bafyreia4mxjn6nxoaiaph6eohxbghtv2ijqriywzzehryoc2pn52ghs4ce
False,[],bafyreigpxxb3lqaktbhrihantsmnizwtshxav72bnfrev45fsezshyxtni
False,[],bafyreihxhotxntiqj4zqxvhmg5k2ulxltfbjeu6hr75xvrxmmsaonw5goi
False,[],bafyreicssgf6l2ozd3yv5wc53it6gry4gfm3tavhh64f3j2iysye7spzae
False,[],bafyreigudz6kp6v3latsdiuowvyt6bl3ggrjbsw3byujgb2spozpzky5pm
False,[],bafyreie7qkixeauwq6vvifig6v2azr7yy6wlabimiwo5dee2vhkz25ogby
False,[],bafyreidblvhiewtwzh2i3ullucqhs57yqyllprb3mtat4g7fn7kvxzcbka
False,[],bafyreiaj7rqphqx4stbp5wbvvtyxsq5g6vxl6c2sf7mdtnjr6aomicchwq
False,[],bafyreih5cbinqvzmc7b7by25oqlusznrhmyckghx5bwvykktpaswr3ye3u
False,[],bafyreid6ntzk5lmcuyjbl6yhsamqygr6mmkmwje7zhz7b6o2ng47zkvvtu
False,[],bafyreichtv7vgjnp5raucq67nwzkgklg6llg7ev65twc75xacaztex5enu
False,['grippe'],bafyreihacntksxoj4a25ii545ssedxmntrvcyy47qvfqriasnh6i7sddiu
False,[],bafyreibcdunltbjxmatmdbxdm5vx6axshnjq3hkr2neip44hxxvufok32a
False,[],bafyreial6oigl4hhkuc3fitkxbj5egsqa46caobdyfcqgpd5c77zkbpglq
False,[],bafyreibd6oboletgyp3vpqlobc3im3rfp7it6d5ilpflqpec4bfni5owli
False,[],bafyreie7av25gk6qypexk2ev4hnekxu5fioqv2izuh4tdgvrcyliccw3pm
False,[],bafyreiav2ziu32agpakjnj6c7ya3gip3ztcfflmeep5mhzq5whwd6k7vy4
False,[],bafyreicup43f75pwubseequsnfsqejisukyusj5t2mevyc4f6fltv4p75m
False,[],bafyreigdf2sgwigppsgrni6rlnfl63irhmfuk632y73vn7nb6rbndupnkm
False,[],bafyreiaxnaurlrjgnow4wjwhbf7ngi5eqhx7crbvip36fy4brpillxl3bq
False,[],bafyreieu77hc2gpnhddzbt4hegz5vex7yxt4fq5db5736qylxgfy4kknei
False,"['grippe', 'méningite']",bafyreiepj3ogugkzwr2fvpbzd4qw6hf4bodkghuviwmvzgpkmq42moenqm
False,[],bafyreiaysyyaos6vldduydlsfet5yf5fhgxh57ajdaj47t55fztefriate
False,[],bafyreiau7aaqwyg3wh54ihyfhahjakkowbavzopo5iiredklsgh3zu2d7u
False,[],bafyreidt2v5xzlutg4wmc22t25mj7owjht4r5xoeyvpvkagbdhoxu45sgi
False,[],bafyreia6omh3jhriacoogwtw7b2akosmwo7gchvduk6kltghporgcsvrva
False,[],bafyreidcfrxj4qsxc2doiqqr6n7jgsmirsixnvm3jtfyshhcal3bxsay2i
False,[],bafyreigordabrttovrwbn5jemesepbseavauic2j3cbzehxenrlim4hbxa
False,[],bafyreibq7vctz3hmuoyx2ug244itxujkctnvtuihbiirihb33ph4dn6xgy
False,[],bafyreihnsl22jxk5yxb4ndrgq6fc6enqj4vguapli5uhfbgf7a6646oec4
False,[],bafyreiah7ng642rclpur3kdlbq2kpro3dr65n6ptqwv7lpqtfh2dnzwtta
False,[],bafyreidrtiasefwurrmc7otqdxsqf2llvksh46hul4rw7pjy7w332epxmq
False,[],bafyreiho6z3c4qntz2vgfudx3hux4st3tq3etqcljp7gwsbo2yl3h2nv24
False,[],bafyreifbq4lll3x2wdwunndq3e3z6mu47j6nix7iofuikxhngpkusv2icm
False,[],bafyreic2xfqe2hjcenqka5rexcopb56vfop7sctzth2g5ara2sknirvjbe
False,[],bafyreigomyzzkkmhzgtlsc7sy5nafxgwzq4vyjqnm6s7lp4tcvwhkkbgzm
False,[],bafyreibtefu46jup3eood5suzfjaky45zaylu5lqqiw5dnvpoc3ifkfxre
False,[],bafyreiar5ovcvyth2n2p7pjcupop6f5qgong2734sgdat3u4m6l43p2wyu
False,[],bafyreigtojmpbaeq6gatjontxycher63plt6jzmtgicxmavmeszvkmgfeu
False,[],bafyreiehnbzdhnbhvpu7mua7meypyx5vtm233kshnrxgtjxcq6pkf2b23e
True,['grippe carabinée'],bafyreic5bdemhxlhl2hzp7pq6k357b3mdkuniyfqu55gvyqaem323u3mlu
False,[],bafyreibuaonkphgcyzdpwoylqdjqsd7sgpeqzz6bxdwwvxz37a4xema7ei
False,"['perdre goût', 'odorat']",bafyreiaxjrymbovst3ghc3lofcpmngn35xsjigd4abwertekeobep5mkhq
False,[],bafyreihg4vujnwigohvxmeshwdptfx5kosklg6k76o225akr6pexry6pg4
False,[],bafyreifqtckn76xqkojdfn2fztfs4hk5lh5bt55q6coy5kjwh3z3cyk64q
False,[],bafyreigyytztszcqjkzz7op5ce26rjnyzvze6qnafwuyvfifgzgfzde4ce
False,[],bafyreie64zrvrwslorzqzv233q33hzca74d4piwqastz2szdht4hnbytni
False,[],bafyreicx2w5mydsvgquisutukuuiazaaqa2sbgxkmrfiq2v7guxqnnfc3a
False,[],bafyreidbx3n7i2kyt5f5lrpy2hpfqhyilsn7frtp57yhgip535zljoezwe
False,"['mal à l’œil', 'mâchoire côté droit du visage', 'souffrance', 'morve']",bafyreibrs6yiukdvffhch7aphybztgsvffpb33ssjwgttenjl4zdpkyjji
False,[],bafyreifknal46miiq4c25wjag4phbdk2v3bws7fan3xrospplw6vuywgdm
False,[],bafyreigtgoijcxpyfh6uq66ibmsqege3bwv7ch6ugjpg7htaqgir5kkyqy
False,[],bafyreibz6xnnkkxs5qhy36we53s55ekyp2y2vv636efwsm7l3c3kanolda
False,[],bafyreihy3hiwjgcy6rb6xnta5fs6hzdceaeiukecsf6lgrz3sgy7apd6ru
False,[],bafyreigwlsucexy26gm5dhr5ezcykxhcflorqvcjb7u5uadootxdng5r5a
False,[],bafyreieocwx46ct5rpprohsgjvrk3l66ttxjrrvenkebsj6wxv6n5d5jmy
False,[],bafyreiaue55z7r6e2qlqua4mdw3k3vetjsfgxkjynpr5jgjmusszknexay
True,['grippé'],bafyreidzqjsk5xp42u6ouhl7k6gkds2ingm2o2xvpv5te2kfrub3xdaz3e
False,[],bafyreifbirpqvl56g6hadgk6okvtu2b6q6tvs5nzcorra3s2hfokfavmai
False,[],bafyreia2rfhleiay6fofdohji5laz4pzevjmdjf7z45nsjrpsh6o2iltme
False,[],bafyreieqdbb5fsgpcy3wf5gnyzvza4erogxpnxym7ngwszqhbmgkt2rssu
False,[],bafyreieandxcfn6rh5iqp6qsekspikqyzamlnvigt7yw4peyepm32pdnhu
False,[],bafyreiduekhi7rmea7h2pw2q5qohzjsglp3535f2veymkvdvupvnr66bda
False,"['grippe', 'douleurs de règles']",bafyreidag7uitvumg4wgkkv4dn247k66sb3g2dfawib3legxvv6exzrmeu
False,[],bafyreich4jfvg64t6y2rrj4mnoinhorgbso4pddnmhg62qi3bfvbfwwksq
False,['grippe'],bafyreiaufxtvetangbousvg2uihuliynf6zt2nmcbnwo2ydnn5xaosb2ka
False,[],bafyreidwrtapnmwfchtejynkvaybc5gd5aloda4pk4ydvighnqlktzwnui
False,[],bafyreiaakvp3wxyyzk7de5guu7ota3pm3f5mgyrzabt5dbdszrr24sfmvm
False,[],bafyreicxca4e7qks3nb22pup5hgr5ldftvwj7soo33zqbn6xvb756i666m
False,[],bafyreia3gbzfgc6efng2n2t5sz45mvwebltbuwxbfu5yw3dtz747homese
False,"['Gastro', 'grippe', 'covid', 'virus']",bafyreicfvsonfznx7s2i3ou22rtowu5osqyaxdjof3rfzajhtkkkllippq
False,[],bafyreicc4q3tqiosbtkljrvikavpnhvvnn6smoeskyk3lv3ffouodqzf5q
False,[],bafyreidqkyypcj6sblx4btqi4t3anqjwvgpdyqabw7n6h45c2rmlhiiu4u
True,"['angine', 'grippe', 'conjonctivite']",bafyreid7kti5z6whimxfz47qc5igjxljehvwh4rxc5bi7q2pa2go5f66tq
False,[],bafyreibgvxrb63lyl6mu4dc3wbbl5rzpiq4svim3x3pfgj3a5c2plkkvvq
False,[],bafyreihrxy4rljaxhjadvovu56vxs77e65d6kr2ftjvarerhdshdxwpmwa
False,[],bafyreigi6u5aad2u7mhafx2xfjirfvilmkx4qaqcncfc2hazy2d5zgtpea
False,[],bafyreig7keghgkqhdmbwmupbvozvrqlkm4jzymlx6vpugilldlezryjocy
False,[],bafyreib4oex6nwdyor6fbhmi3bixdzr7x646iulkx4kjav7rk64zy25um4
False,[],bafyreiazfle2p7g2pczmwl4tp4g23smbs6mwyejpu725e4ah4adyawlgzy
False,[],bafyreiaxgzpb2p6v6uzfi5rm65zvdjud2eb6sb56rni24fyxhnybw3raz4
False,[],bafyreiggzbqtpurvj5sewvkzeuaopowsb4vc4hkgbgckphxywqe3vto7zq
False,[],bafyreigbltbletzgv6o2rln3xrrrxyxyip3qj6csfyhommkvts5u4ytkle
False,[],bafyreiegqik25vfafwy3562zkf3a7roslve525gnulugpwosrslpvgsyka
True,['grippe'],bafyreic64gkjwvqylwdiabv2gepsr4te3ipict6nspiu6vfm3aqid5e5ka
False,[],bafyreicz2665p3o6ooxbli5azwmlr3dgdfyk4xu66lwtvgdsijltzbktwi
False,[],bafyreiamjv3vsl5xhkicuh62crumu6ktc7z46d52k7m6wpdirxvegj4lay
False,[],bafyreidj47772ab6ulrqygns75gwy43mqdnkh6waho5expn3g3tuv55nyi
False,[],bafyreibrnzbsnpapaobipylxrrjdavunae6bfqm65ial3kdj2rupucycyu
False,[],bafyreifhu2pqnalynwpcxvxjbaqa7hgarbamnc4dqybbl3anwqeobfjt4a
False,"['gastro', 'grippe', 'angine']",bafyreidhmaldo25r7lkbni7xy44kek75s54smsamfgmrv5pjq7adedfyv4
False,[],bafyreic7nzrvuwigyamsvmii4ph2lmmxfk7vmyqtrxe36toaacxm6cxlwy
False,[],bafyreihfy4zmt423gubmywpekgvjlbzjitk2qv2mr6wrbgq6ovwkmbwp44
False,[],bafyreiaqav7v47h6ay4y5u4rt2seme65fmbmpjktoycm5yrycnycw7f72u
False,[],bafyreigk7dtzt262pgxebshactfliifmosjqfaj6cwlo73o7uj3ykjr53a
False,[],bafyreiaarhjhqqxb4kwkzx3a3too2g6d3tohqlkt6crfe3rooj5rfmk6cy
False,[],bafyreieiaq7oqe3x3dqcp5kwoaqqmmdyvl2kvi5q6r27epvoulzb7poovy
False,"['tousse', 'mal à la gorge']",bafyreihysoc24buwvenplp7shkziithjet3ytsaq4uxxb6ddpxfnnwg2o4
False,[],bafyreianpxdgp4ueth55asquirjhkddkx245axyrbszzsz7otey3cf5ocq
False,"['toux', 'grippe']",bafyreihfksetw3fg2slyqntakmkawnt3rxe6vhdpar27xjep7qxvt2flnq
False,[],bafyreic2la5kk6gw7tbeixyshwfr3u4bnhl5uvs6soznlykznmvacmpyhm
False,[],bafyreic525wqnefjzzlh7elj25wdykqsjjld33pws7rb5qinum5fk4znee
False,[],bafyreid2s7hbh5nfkgufsatyriocqmlscz7thgtqyqau7nq6gzb45ym2du
False,[],bafyreigbp2bn5w4zxjojdjvivcvyevi47qiccuehhm2vzbdy5gqpt7oknm
False,[],bafyreiap72s34ybpgomxdri76nn77vwbtqulhjmexorcba7ytu2knewkla
False,['tousser'],bafyreicoiomgonfwhvfom6246filf45b7er2q2ori757ruvbzyeadv4hla
False,[],bafyreibcftwzqlfzrceri3egnkmk75sa2junonaj6whuqdwc7zyf2scgfa
False,['grippe'],bafyreia2tkuxbmmn64rhssin5bmqxnnolu4lbcxyyvxofvadyeocl6k6lu
False,[],bafyreidiy7pnw5rdfnpy2ue63akotetq2dslstotyyfgdngk52nyq2gmzq
False,[],bafyreiebdageozesqbukhm5gn53xnrt5yevplr5utzj7trwryvlyq554dy
False,[],bafyreifenfkpzl2veaknp5povo44geesohdgcr343qlel2lr5h6ydtkfty
False,[],bafyreielhl2mwujsfsttgagwh5swrwzx44c5wwdjd5rzqaciw32swimisu
False,['gastro'],bafyreifu66gheaocfh5s7yl6yfqpcncyda4337zut6ygg6joglami2nnmm
False,[],bafyreicrbukhbfgw6vx6lldeq2z7hen2nzsfegthsimiifrefjbxspcdru
True,"['fièvre', 'toussé']",bafyreif4dxxh4fs7qrsgzouvyfwgoytsdalhbdyzfsu6azyi54btmjvoou
False,[],bafyreictkhfe6txragvjgibeksttbyxwnfw7czt7pxeg3ryeveynli4b5q
False,[],bafyreiadu5c25p5flb4grbkyuylzhn34mty35u7wb2upfnn7ouc6bfyllu
False,[],bafyreifuugicxcq2qruc5pmtslv22ykjf6afm57jgc55cwfxm2wfwufvve
False,"['rhume', 'grippe']",bafyreiev754ixnq5dl22463tho6jj6ag7n7nxmxuutxlaxv4pz4yhtmweu
False,[],bafyreibfrcoptvj4crwyjphdzpfj7ilqt7gt63yjyhh34nh7rypzocu3ai
False,[],bafyreidfjw7xn5o6m7ktc4wcz75dv7txjpczoh7pkgvju4vcdxv5giixcq
False,"['grippe', 'gastro']",bafyreibvuiqx2as3m6jz23oz77fiegmhf5kj47utl3tojbnivxz7x3whku
False,[],bafyreiavf3hctw677dhbiajpxrf7rigmwcivtz7hmbla5hvd3cpyfskcky
False,['grippe'],bafyreigwp4gtbj5ntzgk4k3epxaxvybaykw44blxgdspzrhpurhqxlaqga
False,[],bafyreihc7gpfk2tjyjccrzqumk2zuzbiqa2ge3aswcayzz6vmvyf3w4bqm
False,"['allergies', 'grippe']",bafyreicahqlzaxzozusewredcvttkgey2l2gy7ydphx4iu5pgmsvdqmnou
True,"['grippe carabinée', 'quintes de toux dantesques']",bafyreigwftjm5del2yncl65nocthsbqwjatcdlyqygtkxviqby5hcts5gm
False,[],bafyreih3kypql6ic726ljsklxia4ef5u6eloesbpmr3rycnitufhmltpp4
False,[],bafyreiekwnnodgy3i2rruoyoecg5ruf3rexmxyvpr3mdstnluxrwx4k3lu
False,"['grippe', 'rhinotracheobranchite bactérienne', 'sinusite', 'sueurs']",bafyreib2hfhxtd4zs5zc6ui3ioxeyfqy5ebtvvr42crsthkisuauz5ga6u
False,[],bafyreicofywwqggu7d5727nj5kha5piswylzhgka46fmncvsrxbqbjunle
False,[],bafyreih72xzqj5d3l3kxxkqthmztsfqz6jlowtfqa57dz5ay76amgnayjq
False,[],bafyreifcv35mximyeuphphcepcrkhqwii3wqa54v5xop6b56e6y2gwlxv4
False,['grippe'],bafyreievzhxnmxdnhnetwkarw66hdnvgcfainmbfkuwfix5gzkkvo3yshy
False,[],bafyreiffzvrt2y3xkuscw5mpa7zo2h7et7p4dhd2x42bpij6bcjohhmjxe
False,[],bafyreiamgfnio77h26qfbblxw2w6whgof75r4e4mm2dj2lm7pvz5djhxku
False,[],bafyreigottyfuo5t6t4s2qgn377yyxbhiaimy4l7e6qjjvppl7rc54p3u4
False,[],bafyreiggj6h6hst6n5zd4ffapwj5bxentnf627jhcovuqni5mzdyeuiwye
False,['la grippe'],bafyreieprbv2jlif4hx4cmn5wug6ninnrnoyb5wzzkkbw7u3gpk2unkhsu
True,['grippe'],bafyreidjtbiup7ncgmqoje7xbko47hlsv7h65zo3hnsoorwt4u5dxpysyi
False,[],bafyreidngkgzsiqokd4bzqpw7mz5gmxcp6ytklwjf22tk6gf222fjoa3yi
False,[],bafyreidqt4xladbvug53mf2553xgtq2n6jii6h6ws2g2gvz6dwj7zk56t4
False,[],bafyreif2aawhmn4g6iays3ryar25j4jrffo2f7ba2mxfrmkr6ealtbefpi
False,[],bafyreihuquheurlwni4t75uwui2htoznsek6aojkszddrxsqd662yia4qi
False,[],bafyreihtwwdkmrnk72hnimjwk63mua4dv6fi55z2mkp5kq22pb4r67c2b4
False,[],bafyreiaf34jznwvnurd74cxyv5pdyuziwdzmtyohw37u3dyupejzedd3sm
False,[],bafyreidhpbtzr3nbadnlsvq2oqksbt5u3flc6pyvfwx5nwdz6nye5grode
False,[],bafyreigpqr4hwqzhbfvi3xf7uhlube3w5fkgpvaifat4q3frdcwbeg37yi
False,[],bafyreid4eojciu7etk6uuggaiujbykigdb2gfensc5u4c6aym674j2emne
False,[],bafyreibgjztyifdgfrvy2hjukyyd5yd3koiknvd3jcae6enrizyzwsjtfe
False,['virus respiratoires'],bafyreifbiu7gndzbcexyhrebgzz7lybvlqnyo2v774xczhiyhwggls422u
False,[],bafyreiemigneuurz6wc5s52sph6c7duv6l6pvt42castp7e73oxsxrukyy
False,[],bafyreicxfq4okekkwrsy3kyqwkmcih2vbgpc7426mdo74taood7sldxolm
False,[],bafyreibeoekypvoqk4cipi2l3iletaampx2xxkzrfij5ltbu6oihwyuf4m
False,[],bafyreigr6e4remvs3pt66heib53aitstyhpo3sjuf7dskxom3vpzjgotru
False,[],bafyreickgan53tgufqnqrp76gqpa4vmrscms2g5e4732sq2gkiwnzzn334
False,"['Grippe', 'DurchblutungsSTOERung']",bafyreiaon7joeojhqg2rka6nzd75texnmwsginwcnaxf7tb3w52opfhk5u
False,['épuisée'],bafyreifya5m7hsiy2gt4rn6px3hqdv7xwrbzrcna4tbqqkabybamb4zz5u
False,[],bafyreihdbmhej6gf5x2w5ectnur7p7askmeeekkzkcn7uo53cetifbjp3u
False,[],bafyreih6o4m4nnkpraq2xnkxa5ujbsbihy5ehjaqeedq6pmjrh5t2olfz4
False,[],bafyreibsz64vcfitskru5eakjzgmhxknx727xaz6xvvosbbnt5pprkprca
False,[],bafyreigcoge7np22mszje2yno5mtw4l3bz65veskqhkovd4y4cdehr4yde
False,[],bafyreihnuaaci6bybtp6u5kzoibidorhof6zxheufbf3snqwykmvfayyt4
True,['grippe'],bafyreigqdlj2hflknwmvnynbymvocpcxq5vl7i5jjedzowq3buydku3mva
True,"['vomir', 'toussais', 'Les douleurs sous les seins à force de tousser/vomir']",bafyreihrw4z3iwxn6ieqzaelzwfoj7psdcv6uiey54eauq32bhgadypaxe
False,"['allergique aux métaux', 'fibromyalgie']",bafyreidknlve6zmmtsooop3c37o7llnnrw74rtj65u7b6hkbkt3tmwuxvu
False,[],bafyreicrbxkjyl7wzqh63hipwsmceo3nzs35zmbyy5dylp5mlnysdn7lhu
False,[],bafyreigv6n7mnfd5redcpytvv2bopqlzj6h7n5jtqmmzfrigcgdmbnzi3e
False,[],bafyreihvs2qtitqkbzkik2ufq732ifp4zt5jhqohmemtm5hx7tbu4667re
True,"['fatigué', 'je couve un truc', 'la grippe']",bafyreifjasr4qnk426psshw6xzpsgjlmi4vwmwpjnp6amjfk6ceqq5byuu
False,[],bafyreifwoaymaol7joxwgnrwz6tqxswaw2gjswpjjlqdvgtfzrl5z3fv6y
False,[],bafyreicgavqcqgrh2dnexa35jr7xvz2vdbil4tkgu3tl7dazbfpi6lyoo4
True,"['frissons', 'courbatures', 'mal de tête', 'nausées']",bafyreigqmbpftqer5x2knotiqbfh7cbvixcdq7acjnzoxvelmu6msy77ui
False,['fièvre'],bafyreibkqhygjjsumjzo7hejqx5cgfu2anicbltc7kdvlal6tvcaqon2fe
True,['grippe'],bafyreiabfviisbagdaypzvp6c6j5pucmvdwuz7pncujs3i3rw64nv3aduq
False,[],bafyreid6a3755odkgfh55yvdneltfk57cpqartpcrcmyx3yqzhvo7ypz4q
False,[],bafyreibujeqoo3iqwu7oqixzdfqjze246s2ods5t4yzf3lk2mgnsqj66na
False,[],bafyreidgvxokqtbqbvdbmek3crcttx53jww7fqtxnlyttaz5exvzqohkay
False,[],bafyreibe4bylfbnv323w6e2yqakf27wiyylxdceaqvc4rxhrnouzti6azy
False,['grippe'],bafyreibs3u56jcnwkt2rvd3yrfldg3n5vjatakg33cuiiic2bhqrafa64q
False,[],bafyreifngtldsd4pb3ye2m5tie2yihlsp3s5d2zndsxgnzml7nubkorp7q
False,[],bafyreie5vr2od7fi426p4imfjpoitl5scihm75vmdq5y4go3p7u6vgzwu4
True,['grippe'],bafyreievzigneozfq2g5ouv2q5dgvazosiowrzxjuscrb5jswmwcue2xku
True,['grippe'],bafyreibeqknh2iep7sh25hkbxiedzqvkqjogcirrvu7tedaitfi5mxpw3q
False,[],bafyreidlk3vfctwelcjae4qrj5tmqqevjvusrmwohmy3gzmimjrug5keim
False,[],bafyreibmxgrtr6z4xs5gxgwz65sertekqzypiwpaoafnjm27gany3dqzey
False,"['grippe', 'angine']",bafyreiavmkxtkc6yqytgmfd4tpo4qoorn4f46atv2cgcvd4x4o4s45p5g4
False,['la grippe'],bafyreibajneov42mcsn4xzh7asccgwr4fhgb4iformwgmjvwmfid6tbbri
False,[],bafyreih7gvrr5yt2pbi7wljdczramop2pub7o5n36vt3rghbc5rcrwq46a
False,[],bafyreigpnyo6ktewoec6z2hu6yxtsqrjavghgaxgnjrclauqmd3wcdu53q
False,[],bafyreihrd4j4k5kqf6qf2zmdbqme3bdnj54vhxqxtlrqy25w6mz3uegalm
False,[],bafyreihctahssgjy4c2cqzcevqv2j4gvexnvswotvorpes562f6dn3anhm
True,['grippe'],bafyreia747e7vhfmakkrmu5jyz6xsbjpspiy2vdkosgg4x74es4ac5k5tm
False,['grippe intestinale'],bafyreidhnm2qaykpye6feiofywu5u7jkiqbcez4vwitod32zopetofwd7q
False,['migraine'],bafyreicy3wqeok7w4mxddbifuau3bf4zd3ac67odbf5dcvatvrwjvjigyu
False,[],bafyreigut356dbuscp2yagiwfe6z455a7uiscv7xhomnwhbly2gov4kkpu
False,"['rhume', 'grippe']",bafyreibqjhnbattbx6osy5gjyxdtoec5qsvbbj7c26uhxpmnemvkl2ybru
True,['grippe'],bafyreiclcqstgc2fghjxfjwnor5wzejzzeagfgfxnziby3ba5gcvefyt3i
False,[],bafyreif2a22vhrteqgvorg462ycg6ot34mxyqtxdca7w2gywhszy5xrcli
False,[],bafyreiel6pacnwmbekuu4cvfhjxmukkeblaium7vidludoodmqye7ms3ki
